"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1647","Mayor de Blasio Is Wrong About MTV’s ‘Made in Staten Island’ https://t.co/fIVbek1jGX via @TheDailyBeast https://t.co/wm4m9u5cMq",FALSE,0,NA,2019-01-15 04:13:53,FALSE,NA,"1085027264897650688",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","The_News_DIVA",0,FALSE,FALSE,NA,NA
"1649","i’m so upset i’m on made in staten island LMFAOOO",FALSE,12,NA,2019-01-15 04:11:47,FALSE,NA,"1085026734645432322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tripicul",2,FALSE,FALSE,NA,NA
"1650","Made in Staten Island with no Tom curry? Idk idk",FALSE,24,NA,2019-01-15 04:11:39,FALSE,NA,"1085026703628554240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notcb26",3,FALSE,FALSE,NA,NA
"1651","no cap i wanna snuff every single human being that is responsible for ""Made In Staten Island""",FALSE,1,NA,2019-01-15 04:11:22,FALSE,NA,"1085026632178520071",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coulasaghoull",0,FALSE,FALSE,NA,NA
"1652","I kno vinny is happy that they have a show called made in Staten Island cus he’s from there and he loves it there #teenmomaftertheshow #mtv",FALSE,0,NA,2019-01-15 04:08:43,FALSE,NA,"1085025964613087238",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_h3rsh3y",0,FALSE,FALSE,NA,NA
"1653","so Made in Staten Island wasn’t a prank??? MTV actually made that???",FALSE,5,NA,2019-01-15 04:08:28,FALSE,NA,"1085025903795752960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadelavenia",0,FALSE,FALSE,NA,NA
"1654","Got on twitter just to see what @Marie_TBD had to say about Made In Staten Island 💁🏻‍♀️😂",FALSE,2,NA,2019-01-15 04:08:00,FALSE,NA,"1085025783423344641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsDreaG",0,FALSE,FALSE,NA,NA
"1655","@MTV_AMANDAG what did you think of made in Staten Island?",FALSE,0,"MTV_AMANDAG",2019-01-15 04:06:35,FALSE,NA,"1085025428476170240","3317940498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","starryeye450",0,FALSE,FALSE,NA,NA
"1656","Made in Staten Island has me speechless",FALSE,3,NA,2019-01-15 04:05:39,FALSE,NA,"1085025194861912065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christinabaron1",1,FALSE,FALSE,NA,NA
"1657","These kids on Made in Staten Island remind me of the wanna be Northeast Philly kids",FALSE,0,NA,2019-01-15 04:04:56,FALSE,NA,"1085025014565535745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bwalk1624",0,FALSE,FALSE,NA,NA
"1658","Kinda enjoying this new MTV show. Made in Staten Island.",FALSE,1,NA,2019-01-15 04:04:50,FALSE,NA,"1085024988577611776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeyMike8756",0,FALSE,FALSE,NA,NA
"1659","The fact that @VINNYGUADAGNINO is endorsing Made in Staten Island is absolutely embarrassing and disappointing",FALSE,1,NA,2019-01-15 04:04:31,FALSE,NA,"1085024906406957056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sassysam1297",0,FALSE,FALSE,NA,NA
"1660","I watch DUMB shows but made in Staten Island takes first place",FALSE,0,NA,2019-01-15 04:04:24,FALSE,NA,"1085024878510698497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leeanna_oakes",0,FALSE,FALSE,NA,NA
"1661","So guys did Made in Staten Island live up to the hype ?",FALSE,0,NA,2019-01-15 04:04:14,FALSE,NA,"1085024837138083840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CozierCedric",0,FALSE,FALSE,NA,NA
"1662","i watched 5 minutes of made in staten island. i am no longer telling people i’m from staten island.",FALSE,5,NA,2019-01-15 04:03:28,FALSE,NA,"1085024641993842688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmaadistefano",0,FALSE,FALSE,NA,NA
"1663","@BQQuinn just watched made in Staten Island what do you think of the show. It premiered tonight. Not sure if you caught it.",FALSE,0,"BQQuinn",2019-01-15 04:03:10,FALSE,NA,"1085024566420877312","454237315","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","addicted2sfm",0,FALSE,FALSE,NA,NA
"1664","What time does made in Staten Island start asking for a friend",FALSE,1,NA,2019-01-15 04:02:35,FALSE,NA,"1085024420010315776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnthonyyTarallo",0,FALSE,FALSE,NA,NA
"1665","I knew I was gonna love “Made in Staten Island”",FALSE,1,NA,2019-01-15 04:00:30,FALSE,NA,"1085023899048382465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LexiParkerr",0,FALSE,FALSE,NA,NA
"1666","@ all of my college friends who think I have an accent plz watch made in Staten Island I’m really not that bad",FALSE,0,NA,2019-01-15 03:58:07,FALSE,NA,"1085023298075926528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamCaruselle",0,FALSE,FALSE,NA,NA
"1667","i have to laugh at “made in staten island”. talking about “growing up on the streets” LMAO YOU GREW UP IN THE WITNE… https://t.co/YrbuemGtcs",FALSE,35,NA,2019-01-15 03:54:07,TRUE,NA,"1085022291354943488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_yellow_love",6,FALSE,FALSE,NA,NA
"1668","This Made in Staten Island show is the worst thing I’ve ever seen",FALSE,2,NA,2019-01-15 03:53:55,FALSE,NA,"1085022241014845441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k_furtado",0,FALSE,FALSE,NA,NA
"1669","I liked a @YouTube video https://t.co/p1u0iYlfXS The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 03:53:18,FALSE,NA,"1085022084856729600",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","WOODYMC84",0,FALSE,FALSE,NA,NA
"1670","Made in Staten Island bout to make me move✌🏻",FALSE,3,NA,2019-01-15 03:52:56,FALSE,NA,"1085021993030873089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bper32",0,FALSE,FALSE,NA,NA
"1671","Checking out this @MTVShows Made in Staten island. @VINNYGUADAGNINO doesn’t act this way. How scripted is this?",FALSE,0,NA,2019-01-15 03:52:08,FALSE,NA,"1085021789846069248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlessedTess27",0,FALSE,FALSE,NA,NA
"1673","Can somebody please tell me what “streets” these kids on made in Staten Island grew up in? Where’s this street life that I don’t know about",FALSE,4,NA,2019-01-15 03:51:38,FALSE,NA,"1085021665313112067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CJBivona",1,FALSE,FALSE,NA,NA
"1674","Watching Made in Staten Island ... the only good thing about the show is seeing the island in my living room",FALSE,0,NA,2019-01-15 03:50:05,FALSE,NA,"1085021275276435456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","c1girl",0,FALSE,FALSE,NA,NA
"1675","Holy hell, this Made in Staten Island show is about a bunch of young clowns that live in their own bubble and belie… https://t.co/o0iOKwkk1v",FALSE,1,NA,2019-01-15 03:49:49,TRUE,NA,"1085021208242991104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SWADE88_",0,FALSE,FALSE,NA,NA
"1676","Y’all really watching Made in Staten Island, giving that trash ratings ? smh",FALSE,1,NA,2019-01-15 03:49:25,FALSE,NA,"1085021108238237696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianMorrissey7",1,FALSE,FALSE,NA,NA
"1677","I bet all you dumb mfs that made fun of Made In Staten Island are watching it tonight lol..",FALSE,5,NA,2019-01-15 03:48:19,FALSE,NA,"1085020829258264576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tee_restaino",1,FALSE,FALSE,NA,NA
"1678","In other news, “Made in Staten Island “ might be the best thing from MTV since Jersey Shore",FALSE,0,NA,2019-01-15 03:47:33,FALSE,NA,"1085020637670846466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monicacip11",0,FALSE,FALSE,NA,NA
"1679","made in staten island is straight trash hahahaha couldn’t even watch half of it",FALSE,5,NA,2019-01-15 03:47:20,FALSE,NA,"1085020583501447169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emiily_Alexx",0,FALSE,FALSE,NA,NA
"1680","Vinny looks like he's being held hostage with a gun to his head to promote Made In Staten Island",FALSE,6,NA,2019-01-15 03:44:48,FALSE,NA,"1085019945250013186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hollingsjerk",1,FALSE,FALSE,NA,NA
"1681","Bro this ""Made in Staten Island"" show sucks half of it is in New Jersey, the shittier Staten Island, and now they'r… https://t.co/s6RJcf3xq2",FALSE,3,NA,2019-01-15 03:44:32,TRUE,NA,"1085019880036986880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConnerTorpey",0,FALSE,FALSE,NA,NA
"1682","Jesus I worked with one of the dudes on Made In Staten Island and sheesh is he a tool and  after seeing him on this… https://t.co/C1GpalZaLb",FALSE,1,NA,2019-01-15 03:44:10,TRUE,NA,"1085019785035948033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PICA_59",0,FALSE,FALSE,NA,NA
"1683","Watching made in Staten Island like https://t.co/oqc4dVfqFm",FALSE,13,NA,2019-01-15 03:44:01,FALSE,NA,"1085019747471814656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hail_delaney",4,FALSE,FALSE,NA,NA
"1684","This made in Staten island show is a joke. These teenagers having relationship issues legitimately cracks me up 🤣",FALSE,0,NA,2019-01-15 03:43:35,FALSE,NA,"1085019638759604226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jen_L0pez",0,FALSE,FALSE,NA,NA
"1685","Made in Staten Island 🤦🏼‍♀️😹",FALSE,2,NA,2019-01-15 03:43:29,FALSE,NA,"1085019615112167425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olliedaisy_",0,FALSE,FALSE,NA,NA
"1686","I liked a @YouTube video https://t.co/tOOGCDB3QJ The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 03:43:05,FALSE,NA,"1085019513903607809",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","Shirley_Temples",0,FALSE,FALSE,NA,NA
"1687","*Watches Made in Staten Island once* *is suddenly Italian and pronouncing my R’s like W’s*",FALSE,0,NA,2019-01-15 03:43:05,FALSE,NA,"1085019512410333185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brittanydainard",0,FALSE,FALSE,NA,NA
"1688","Made in Staten Island might be the worst show I’ve ever see in my life",FALSE,3,NA,2019-01-15 03:42:09,FALSE,NA,"1085019277328113664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_InMaxWeTrust",0,FALSE,FALSE,NA,NA
"1689","This made in Staten Island show bullshit mtv wasted money",FALSE,0,NA,2019-01-15 03:40:56,FALSE,NA,"1085018972679032832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FelixJacobs8",0,FALSE,FALSE,NA,NA
"1690","Everybody and there mothas watching made in Staten Island rn shows bullshit",FALSE,0,NA,2019-01-15 03:40:42,FALSE,NA,"1085018912272666624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justinDenmarkk",0,FALSE,FALSE,NA,NA
"1691","made in staten island is some white trash bullshit lmao i’m legitimately angry rn gtg",FALSE,8,NA,2019-01-15 03:40:35,FALSE,NA,"1085018884497915904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katieobeee",0,FALSE,FALSE,NA,NA
"1692","I’m watching Made In Staten Island and they just said something along the lines of ‘dirty ass Brooklyn girls’ https://t.co/JQy4KiVyHF",FALSE,29,NA,2019-01-15 03:39:48,FALSE,NA,"1085018687898337280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurenencore",7,FALSE,FALSE,NA,NA
"1693","I liked a @YouTube video https://t.co/aV8dvKFQ2C The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 03:39:33,FALSE,NA,"1085018625424195585",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","Griffc13",0,FALSE,FALSE,NA,NA
"1694","if there’s any silver lining to made in staten island i guess it’s the fact that now my college friends will finall… https://t.co/R1XD5aYnOs",FALSE,520,NA,2019-01-15 03:38:27,TRUE,NA,"1085018347849297921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emma_Laub",210,FALSE,FALSE,NA,NA
"1695","Made in Staten Island is deff a good show.",FALSE,1,NA,2019-01-15 03:38:21,FALSE,NA,"1085018323388116993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_SucckMyBeauty",0,FALSE,FALSE,NA,NA
"1696","watchin made in staten island and they make this shit so dramatic",FALSE,1,NA,2019-01-15 03:38:14,FALSE,NA,"1085018294866841600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iitsnicoleee",0,FALSE,FALSE,NA,NA
"1697","Id rather watch floribama shore for 6 hours straight then even put made in staten island on for 5 minutes",FALSE,3,NA,2019-01-15 03:38:06,FALSE,NA,"1085018261295693824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joeymarks73",0,FALSE,FALSE,NA,NA
"1698","@KailLowry Maybe made in staten island should travel to north Carolina 😐",FALSE,0,"KailLowry",2019-01-15 03:37:49,FALSE,"1084949179137445889","1085018187308109824","216348190","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeatherRenzler",0,FALSE,FALSE,NA,NA
"1699","Literally sucked into Made in Staten Island...I cant stop watching 😂",FALSE,1,NA,2019-01-15 03:37:29,FALSE,NA,"1085018103568912385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","candose3",0,FALSE,FALSE,NA,NA
"1700","i’m watching made in staten island and these girls voices are making me want to wring some necks but i’m also intrigued so i’ll get over it",FALSE,0,NA,2019-01-15 03:35:42,FALSE,NA,"1085017654996488192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noabournexo",0,FALSE,FALSE,NA,NA
"1701","everyone talked shit about made in staten island and the same people who talked about it are the ones watching LMFAO",FALSE,2,NA,2019-01-15 03:34:52,FALSE,NA,"1085017447743344640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dommywilk",0,FALSE,FALSE,NA,NA
"1702","@RichardCoyle59 True, made in Staten Island character development&gt;&gt;&gt;",FALSE,0,"RichardCoyle59",2019-01-15 03:34:39,FALSE,"1085017315220090880","1085017393183764485","3904867635","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TooMuchPowell",0,FALSE,FALSE,NA,NA
"1703","ill marry that dude cp on made in staten island",FALSE,6,NA,2019-01-15 03:32:38,FALSE,NA,"1085016885199077376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Drew_Hoesch",4,FALSE,FALSE,NA,NA
"1705","Made in Staten Island is basically Mob Wives: the kids version",FALSE,5,NA,2019-01-15 03:32:07,FALSE,NA,"1085016755649609728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JTRealitytv",1,FALSE,FALSE,NA,NA
"1706","Paulie from Made in Staten Island is fucking SEXXXYYY. He’s crazy, a lunatic, an animal....I love it. Italian men are my weakness",FALSE,6,NA,2019-01-15 03:31:30,FALSE,NA,"1085016601060085760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_chelsea2017",1,FALSE,FALSE,NA,NA
"1707","Why are people watching made in Staten Island? Why are they torturing themselves like that?..",FALSE,1,NA,2019-01-15 03:31:30,FALSE,NA,"1085016597826281473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lamastra",2,FALSE,FALSE,NA,NA
"1708","Wack ass made in Staten Island bunch of pussies, shoulda made this show in Brooklyn",FALSE,1,NA,2019-01-15 03:31:24,FALSE,NA,"1085016575344812033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FISHERMEN_MIKEE",1,FALSE,FALSE,NA,NA
"1709","@MTV Made in Staten Island makes me want to move. Please stop. This show is a false depiction of a majority of the… https://t.co/dPezRgFzUP",FALSE,0,"MTV",2019-01-15 03:31:04,TRUE,NA,"1085016490334654466","2367911","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tmo0131",0,FALSE,FALSE,NA,NA
"1710","show ideas:
The REAL Jersey Shore: *locals giving the finger* Fucking BENNYs.                        ACTUALLY made… https://t.co/QVH5yThOBG",FALSE,2,NA,2019-01-15 03:30:46,TRUE,NA,"1085016416431075328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","x0kaitie7",0,FALSE,FALSE,NA,NA
"1711","made in staten island is the biggest joke lmfaoooo",FALSE,5,NA,2019-01-15 03:26:39,FALSE,NA,"1085015380198711296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wtfacacica",0,FALSE,FALSE,NA,NA
"1712","“A man raise his voice at me I’d rip his penis off” Made in Staten Island is my whole mood wow",FALSE,2,NA,2019-01-15 03:26:37,FALSE,NA,"1085015371965452289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haileyxxxxxx",0,FALSE,FALSE,NA,NA
"1713","I wanna say thank you to made in Staten Island for taking some heat off of New Jersey.",FALSE,5,NA,2019-01-15 03:26:25,FALSE,NA,"1085015317871554561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NellyR_74",1,FALSE,FALSE,NA,NA
"1714","Made in Staten Island is whacky pack lol",FALSE,1,NA,2019-01-15 03:26:12,FALSE,NA,"1085015266067693569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylorsuemares",0,FALSE,FALSE,NA,NA
"1715","So, Made In Staten Island is basically a gangster Jersey Shore...",FALSE,1,NA,2019-01-15 03:26:12,FALSE,NA,"1085015265748885505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovee_simone",0,FALSE,FALSE,NA,NA
